French,Tamazight_Kabyle,LLM_Translation,BLEU_Score,CER
Je l'ai attendu toute la journée.,Ṛujaɣ-tt ass kamel.,Rǧiɣ-t ass kamel.,0.24028114141347542,0.29411764705882354
J'ai joué au tennis pendant toute l'année.,Urareɣ tinis aseggas kamel.,Urareɣ tennis aseggas akk.,0.09554427922043669,0.23076923076923078
J'ai joué au tennis pendant toute l'année.,Aseggas kamel nekk d urar n tinis.,Urareɣ tennis aseggas akk.,0.037951271263104894,0.8484848484848485
"Tom est étudiant, n'est-ce pas ?","Tom d anelmad, yak?","Tom d anelmad, naɣ?",0.3976353643835253,0.11764705882352941
Je n'étudie pas l'anglais.,Ur lemmdeɣ ara taglizit.,Ur qqar-eɣ ara taglizit.,0.1880301546543197,0.21739130434782608
Pourquoi Tom étudie-t-il le français ?,Ayen i yeqqar Tom taglizit?,Ayɣer i yeqqar Tom tafransist?,0.26591479484724945,0.3076923076923077
J'ai un chat noir.,Sɛiɣ amcic d aberkan.,Ɣur-i amcic aberkan.,0.09681772177713914,0.3
Je t'aiderai autant que possible.,Ad ak-ɛiwneɣ akken zemreɣ.,Ad k-ɛiwneɣ akken i zemreɣ.,0.07071067811865477,0.125
Mary est toujours de mauvaise humeur.,Mary yezga yexṣer lxaṭer-is.,Mary daymen tqelqel.,0.0814136751754278,0.6538461538461539
Tout le monde est arrivé sauf John.,Wwḍen-d merra anagar Jun.,Medden akk wwḍen-d anagar John.,0.06389431042462725,0.6956521739130435
Je voudrais vivre au Brésil.,Bɣiɣ ad idireɣ di Brizil.,Bɣiɣ ad idireɣ di l-Brizil.,0.668740304976422,0.041666666666666664
Je peux vous ajouter sur Facebook ?,Zemreɣ ad ak-rnuɣ di Facebook?,Zemreɣ ad ken-rnuɣ deg Facebook?,0.12574334296829354,0.17857142857142858
"Je vais bien, merci de me le demander !","Lhiɣ, tanemirt imi i d-tesutreḍ!","Lliɣ labas, tanemmirt immi i yi-testeqsiḍ!",0.040824829046386304,0.5517241379310345
La mouche est petite.,Izzi d amecṭuḥ.,Iziz d ameẓyan.,0.11362193664674995,0.42857142857142855
Je ne parle pas portugais.,Ur ttmeslayeɣ ara taburtugit.,Ur ttmeslayeɣ ara tapurtugit.,0.3976353643835253,0.03571428571428571
J'habite à New York.,Zedɣeɣ di Nyu Yurk.,Zedɣeɣ di New York.,0.16990442448471224,0.16666666666666666
La femme lit le journal.,Teqqar tmeṭṭut aɣmis.,Tameṭṭut teqqar aɣmis.,0.13512001548070346,0.55
Je ferai tout pour aider.,Ad xedmeɣ akk ayen zemreɣ akken ad ɛiwneɣ.,Ad geɣ kullec iwakken ad ɛiwneɣ.,0.06846046760764757,0.4146341463414634
À quelle heure est votre cours de basque ?,Ɣef acḥal i tesɛiḍ tamsirt-ik n tbaskit?,I wacu n lweqt i d tamsirt-nwen n tbasqit?,0.028517539529041507,0.5263157894736842
Bonne Journée internationale des femmes !,Ass agraɣlan n tlawin igerrzen!,Ass agraɣlan n tlawin ameggaz!,0.668740304976422,0.23333333333333334
Elle a beaucoup de chiens.,Tesɛa aṭas n yiḍan.,Ɣur-es aṭas n yiḍan.,0.3976353643835253,0.2777777777777778
Sont-ils à vendre ?,I lbiɛ?,D n tznuzt i llan?,0.05372849659117709,2.3333333333333335
J'aurai ma revanche.,Ad d-rreɣ ttar.,Ad d-rreɣ ttaṛ-iw.,0.24028114141347542,0.23076923076923078
J'ai besoin de plus d'exemples pour savoir comment ce mot est utilisé.,Ḥwejeɣ aṭas n yimedyaten akken ad ẓreɣ amek yettwasemres wawal-agi.,Ḥwaǧeɣ ugar n yimedyaten i wakken ad zreɣ amek yettuseqdac wawal-agi.,0.05012578715739066,0.23076923076923078
Vous parlez très bien le français.,Tettmeslayeḍ akken iwata tafransist.,Tessawaleḍ mliḥ nezzeh tafrensist.,0.0,0.5428571428571428
Vous parlez le français ?,Tettmeslayeḍ tafransist?,Tessawalem tafransist?,0.1495348781221221,0.34782608695652173
C'est un mot difficile à traduire.,D awal iweɛren i usuqel.,D awal iweɛren i usuɣel.,0.668740304976422,0.043478260869565216
C'est une télé.,D tiliẓri.,D tiliẓri.,0.316227766016838,0.0
"À l'impossible, nul n'est tenu.",Yella win i yak-innan seɣli-d igenni?,Ulac win i d-yettwaḥettmen ɣef wayen ur nezmir.,0.05873949094699214,0.8823529411764706
Rien n'est éternel.,Ulac ayen yettdumun.,Ulac d ayen n lebda.,0.06389431042462725,0.5789473684210527
Rien n'est éternel.,Ulac ayen yellan i waqu yuqa.,Ulac ayen n lebda.,0.10305224267080783,0.5357142857142857
Rien n'est éternel.,Ulac ayen ur n-fennu ara.,Ulac d ayen n lebda.,0.06389431042462725,0.5217391304347826
"Sapristi, c'est le monde à l'envers !",A ssiεqa ay iṣaṛen: aqelmun ar iḍaṛṛen!,"A yemma, d ddunit i d-yerran s uqerru !",0.02777619034011792,0.7837837837837838
Soyons damnés !,Awer ţ-nekker!,Ad n-nneɛlet!,0.0,0.6666666666666666
Tant pis !,Awer ţ-nekker!,Ulac fell-as!,0.0,0.8333333333333334
Tant pis !,Cceh deg-neɣ!,Ulac fell-as!,0.0,0.8181818181818182
Est-ce que Dorenda est vraiment revenue ?,D tidett tuɣal-d Dorenda?,Dayen tuɣal-d Dorenda s tidett?,0.12574334296829354,0.6521739130434783
Est-ce que Dorenda est vraiment revenue ?,Ɛni d tidett tuɣal-d Dorenda?,Dayen tuɣal-d Dorenda s tidett?,0.12574334296829354,0.7037037037037037
Y a-t-il un endroit où nous pourrions parler en privé ?,Illa wumḍiq anda nezmer ad nmeslay di lbaḍna ?,Yella wemkan anda nezmer ad nemmeslay weḥd-nneɣ?,0.1417182961428368,0.38636363636363635
Félicitations.,Gedha.,Amrebeḥ.,0.0,1.2
Allez !,Ayya!,Ayya !,0.1778279410038923,0.0
Vraiment ?,D tidet?,S tidet?,0.1495348781221221,0.14285714285714285
Super !,D afellaq!,Igerrez!,0.0,0.8888888888888888
Incroyable !,D laεǧeb!,Ur yettwammen ara!,0.0,1.75
Elle a besoin d'argent.,Tuḥwaǧ idrimen.,Teḥwaǧ idrimen.,0.1495348781221221,0.07142857142857142
Elle a besoin d'argent.,Tuḥwaǧ iṣurdiyen.,Teḥwaǧ idrimen.,0.0,0.3125
Je suis là depuis cinq minutes.,Xemsa n ddqayeq-aya seg mi lliɣ da.,Aql-iyi dagi aya d semmus n tminutin.,0.033031643180138064,0.8181818181818182
Qu'avez-vous dit ?,D acu i d-tennam?,Acu i tennam?,0.17216896116316355,0.2
Qu'avez-vous dit ?,D acu i d-tennamt?,Acu i tennam?,0.17216896116316355,0.25
Nous regardons tout le temps la télévision.,Nezga nettwali tiliẓṛi.,Nettwali tili daymen.,0.11362193664674995,0.5909090909090909
Nous regardons tout le temps la télévision.,Nettwali dima tiliẓṛi.,Nettwali tili daymen.,0.11362193664674995,0.47619047619047616
Salut !,Azul !,Azul !,0.1778279410038923,0.0
Combien de voitures a-t-il ?,Acḥal n tkeṛṛusin i yesɛa?,Achḥal n ttomobilat i yesɛa?,0.12574334296829354,0.4
Combien de voitures a-t-il ?,Acḥal n tkeṛyas i yesɛa?,Achḥal n ttomobilat i yesɛa?,0.12574334296829354,0.391304347826087
Je ne sème pas leur blé.,Ur zerreɛ ara irden-nsen.,Ur zerrɛeɣ ara irden-nsen.,0.1880301546543197,0.08695652173913043
Je ne sème pas leur blé.,Ur zerreɛ ara irden-nsent.,Ur zerrɛeɣ ara irden-nsen.,0.09554427922043669,0.125
Il aime regarder par la fenêtre.,Iḥemmel ad imuqqel f ṭṭaq.,Iḥemmel ad imuqel seg ttaq.,0.11362193664674995,0.24
Elle n'a pas compris la question.,Ur tefhim ara asteqsi-nni.,Ur tefhim ara asteqsi.,0.3976353643835253,0.125
Vous n'avez pas compris la question.,Ur tefhimem ara asteqsi-nni.,Ur tefhimem ara asteqsi.,0.3976353643835253,0.11538461538461539
Tu n'as pas compris la question.,Ur tefhimeḍ ara asteqsi-nni.,Ur tefhimḍ ara asteqsi.,0.09554427922043669,0.15384615384615385
Marie aimerait que son fils hérite de ses biens.,Theresa tessaram d mmi-s ara iweṛten ayla-s.,Marie tebɣa ad yewret mmi-s wayla-s.,0.03455747170954952,0.6585365853658537
Nous aimerions que notre fils hérite de nos biens.,Nessaram d mmi-tneɣ ara iweṛten ayla-nneɣ.,Nebɣa mmi-nneɣ ad iwerret wayla-nneɣ.,0.0,0.358974358974359
Elles n'ont pas l'habitude de montrer leurs sentiments.,Ur uɣent ara tanumi skanayent-d ayen i ttḥulfunt.,Ur nnument ara ad d-sbeyyinent ihulfan-nsent.,0.03478700554542394,0.6170212765957447
Elles n'ont pas l'habitude de montrer leurs sentiments.,Ur sɛint ara tanumi skanayent-d ayen i ttḥulfunt.,Ur nnument ara ad d-sbeyyinent ihulfan-nsent.,0.03478700554542394,0.6595744680851063
Elles n'ont pas l'habitude de montrer leurs sentiments.,Ur nument ara skanayent-d ayen i ttḥulfunt.,Ur nnument ara ad d-sbeyyinent ihulfan-nsent.,0.041095991233501536,0.5609756097560976
Je ne vous adore pas.,Ur ken-ɛebbdeɣ ara.,Ur kkun-tɛebbedeɣ ara.,0.13512001548070346,0.23529411764705882
Je ne vous adore pas.,Ur kent-ɛebbdeɣ ara.,Ur kkun-ɛbbideɣ ara.,0.13512001548070346,0.2777777777777778
Je ne vous administre pas.,Ur ttḍebbiṛeɣ ara fell-awen.,Ur kkun-tt-selleḍeɣ ara.,0.09681772177713914,0.6923076923076923
Je ne vous administre pas.,Ur ttḍebbiṛeɣ ara fell-akent.,Ur kkun-tt-selleḍeɣ ara.,0.09681772177713914,0.7037037037037037
Je ne leur joue pas de trompette.,Ur sen-kkateɣ ara taẓemmaṛt.,Ur asen-tturareɣ ara tabuqt.,0.09554427922043669,0.46153846153846156
Je ne leur joue pas de trompette.,Ur sent-kkateɣ ara taẓemmaṛt.,Ur asen-tturar-eɣ ara trompette.,0.09554427922043669,0.4444444444444444
Je ne leur joue pas de tambour.,Ur sen-kkateɣ ara ṭṭbel.,Ur asen-tturareɣ ara tabelt.,0.09554427922043669,0.4090909090909091
Je ne leur joue pas de tambour.,Ur sent-kkateɣ ara ṭṭbel.,Ur asen-tturareɣ ara tabult.,0.09554427922043669,0.391304347826087
Je ne vous joue pas de tambour.,Ur wen-kkateɣ ara ṭṭbel.,Ur awen-kkatteɣ ara tabult.,0.09554427922043669,0.2727272727272727
Je ne vous joue pas de tambour.,Ur kent-kkateɣ ara ṭṭbel.,Ur awen-kkatteɣ ara ṭṭbel.,0.1880301546543197,0.17391304347826086
Je ne leur joue pas de flûte.,Ur sen-kkateɣ ara tajewwaqt.,Ur asen-tt-urrareɣ ara ujewwaq.,0.09554427922043669,0.38461538461538464
Je ne vous joue pas de flûte.,Ur wen-kkateɣ ara tajewwaqt.,Ur awen-kkatɣ ara ajewwaq.,0.09554427922043669,0.15384615384615385
Je ne vous joue pas de flûte.,Ur kent-kkateɣ ara tajewwaqt.,Ur awen-id-skiddibeɣ ara.,0.09681772177713914,0.7407407407407407
Je ne vous affaiblis pas.,Ur ken-sefcaleɣ ara.,Ur kwen-sfechileɣ ara.,0.13512001548070346,0.2777777777777778
Je ne vous affaiblis pas.,Ur kent-sefcaleɣ ara.,Ur kwen-sfechleɣ ara.,0.13512001548070346,0.2631578947368421
Je ne vous aide pas.,Ur ken-ttɛawaneɣ ara.,Ur kkun-tɛawaneɣ ara.,0.13512001548070346,0.15789473684210525
Je ne vous aide pas.,Ur kent-ttɛawaneɣ ara.,Ur kkun-tɛawaneɣ ara.,0.13512001548070346,0.2
Je ne vous aime pas.,Ur ken-ḥemmleɣ ara.,Ur kkun-ḥemmleɣ ara.,0.13512001548070346,0.11764705882352941
Je ne vous aime pas.,Ur kent-ḥemmleɣ ara.,Ur kkun-ḥemmleɣ ara.,0.13512001548070346,0.16666666666666666
Je ne vous ajoute pas à ma liste d’amis.,Ur ken-rennuɣ ara ar wumuɣ n yemdukal-iw.,Ur kkun-rennuɣ ara ɣer tebdart-iw n yimddukkal.,0.043472087194499145,0.47368421052631576
Je ne vous ajoute pas à ma liste d'amies.,Ur kent-rennuɣ ara ar wumuɣ n temdukal-iw.,Ur kwen-rennuɣ ara ɣer tebdart-iw n tmeddukkal.,0.043472087194499145,0.46153846153846156
Je ne vous amène pas.,Ur ken-id-ttawiɣ ara.,Ur kkun-ttawig ara.,0.13512001548070346,0.2777777777777778
Je ne vous amène pas.,Ur kent-id-ttawiɣ ara.,Ur kkun-ttawigh ara.,0.13512001548070346,0.3684210526315789
Je ne vous amuse pas.,Ur ken-ttaraɣ ara tezham.,Ur kkun-sḍeḥḥikeɣ ara.,0.09681772177713914,0.7391304347826086
Je ne vous amuse pas.,Ur kent-ttaraɣ ara tezhamt.,Ur kkun-sḍuḥḥuɣ ara.,0.09681772177713914,0.64
Je ne vous amuse pas.,Ur ken-sefṛaḥeɣ ara.,Ur kkun-sḍuḥḥuɣ ara.,0.13512001548070346,0.3888888888888889
Je ne vous amuse pas.,Ur kent-sefṛaḥeɣ ara.,Ur kkun-sḍsay ara.,0.13512001548070346,0.47368421052631576
Je ne vous appauvris pas.,Ur ken-ttaraɣ ara d igellilen.,Ur kkun-sgelliteɣ ara.,0.069372929071742,0.7857142857142857
Je ne vous appauvris pas.,Ur ken-ttaraɣ ara d iẓawaliyen.,Ur kkun-sgelliteɣ ara.,0.069372929071742,0.7586206896551724
Je ne vous appauvris pas.,Ur kent-ttaraɣ ara d tigellilin.,Ur kkun-sgelliteɣ ara.,0.069372929071742,0.7666666666666667
Je ne vous appauvris pas.,Ur kent-ttaraɣ ara d tiẓawaliyin.,Ur kkun-sgelliteɣ ara.,0.069372929071742,0.7741935483870968
Nous avons parlé hier.,Nehḍeṛ idelli.,Nemmeslay iḍelli.,0.0,0.5384615384615384
Avez-vous aussi de la bière ?,Tesεam daɣen lbira ?,Tesɛam daɣen lbira?,0.24028114141347542,0.05555555555555555
Je n'y suis pas allé car j'étais fatigué.,Ur ruḥeɣ ara acku εyiɣ.,Ur ṛuḥeɣ ara acku ɛyiɣ.,0.12574334296829354,0.09090909090909091
"Parce que quelque chose est difficile, ça doit être une raison de plus de le faire.","Γas ad yili kra yewεer i tigin, yessefk d lewεara-nni-ines ara k-yeǧǧen ad t-tgeḍ.","Imi iweɛer kra, yessefk ad yili d ssebba nniḍen iwakken ad t-nexdem.",0.04012834870925439,0.618421052631579
Je suis tellement content d'avoir fait ça.,Iεǧeb-yi lḥal mliḥ imi xedmeɣ akka.,Ferḥeɣ aṭas imi xedmeɣ aya.,0.09302577375697234,0.48484848484848486
Je pense que nous devrions refaire ça.,Ikad-iyi-d ilaq ad s-nεawed.,Ttwaliɣ belli ilaq a n-neɛwed aya.,0.040824829046386304,0.7916666666666666
"Ces plantes sont trop petites, je pense qu'elles n'arrivent pas à grandir.","Imaɣan-a meẓẓiyit maḍi, ikad-yi-d ur ttimɣuren ara.","Imɣan-agi meẓẓiyit aṭas, walaɣ ur zmiren ara ad gemmun.",0.03155984539112946,0.6086956521739131
Je ne ferai plus jamais une telle erreur.,Werǧin ad εawdeɣ ad ɣliɣ deg tuccḍa am ta.,Ur d-ttuɣaleɣ ara ad xedmeɣ tuccḍa am tagi.,0.057367534172156044,0.5609756097560976
"Dans les dernières années, la science a fait des progrès remarquables.",Iseggasen-a ineggura tussna tḥella-d afara meqqren.,"Deg iseggasen-agi ineggura, tussna tga unerni ameqqran.",0.06985342056580097,0.375
Si seulement j'avais été un peu plus grand !,Lemmer kan lliɣ d aɣezfan ugar s cwiṭ !,Lemmer i lliɣ meqqreɣ cwiṭ ugar!,0.04136895450425726,0.5675675675675675
Je n'ai aucun lieu dont je puisse dire que j'en viens.,Ur yelli wemḍiq iɣef ara k-d-iniɣ belli usiɣ-d syin.,Ur sɛiɣ ula d yiwen n wemkan i seg i zemreɣ ad iniɣ belli d-kkiɣ seg-s.,0.014628063653657535,0.7916666666666666
"Tu étais jalouse, n'est-ce pas ?","Telliḍ tusmeḍ, anaɣ?","Tusmneḍ, neɣ?",0.0,0.5555555555555556
Les conducteurs devraient être informés des règles de circulation.,Yessefk ɣef yinehharen ad εelmen s ilugan uεeddi.,Ilaq ad d-ttwaberhen imnehren ɣef yilugan n ubrid.,0.03303164318013808,0.6875
Donne-moi mon verre !,Awi-d lkas-w.,Ef-iyi-d lkas-iw!,0.0,0.5
Personne n'est aux alentours.,Ḥedd ur yelli deg lemsaq.,Ulac yiwen deg tama.,0.06257106818159155,0.625
Ne t'embêtes pas à faire ça maintenant.,Ut tteqṛaḥ ara aqeṛṛuy-ik ad txedmeḍ aya tura.,Ur t-ttɛet-it ara iman-ik ad t-txedmed aya tura.,0.06985342056580097,0.36363636363636365
Ne t'embêtes pas à faire ça maintenant.,Ur tteqṛaḥ ara aqeṛṛuy-ik ad txedmeḍ annect-nni tura.,Ur tteɛtab ara iman-ik ad t-txedmeḍ tura.,0.04049515890265692,0.42
Ne t'embêtes pas à faire ça maintenant.,Ur tqelliq ara ad txedmeḍ ccɣel-a tura.,Ur t-ttɛet-it ara iman-ik ad t-txedmed aya tura.,0.039281465090051315,0.5405405405405406
Tu dois rentrer pour 21 h 00.,Ilaq ad d-tuɣaleḍ ɣer uxxam ɣef ttesεa.,Ilaq ad d-tuɣaleḍ uqubel ttesɛa n yiḍ.,0.16348126556655487,0.4864864864864865
Je l'ai acheté pour dix dollars.,Uɣeɣ-t-id εecra idularen.,Sɣiɣ-t s εecra n idulaṛen.,0.05372849659117709,0.3181818181818182
Je ne peux pas te dire combien j'attendais ta visite avec impatience.,Ur zrmireɣ ara ad d-iniɣ amek akken lliɣ ttrajuɣ tirza-k s lḥir.,Ur zmireɣ ara ad ak-d-iniɣ acḥal i lliɣ ttrajuɣ tirzi-inek s lḥir.,0.06484115071397646,0.2459016393442623
Tom a acheté un magazine hebdomadaire à la gare.,Tom yuɣ-d tasɣunt d tanmalast deg teɣsert.,Tom yuɣ-d tasɣunt tamalasit deg tgaṛt.,0.1837868600016897,0.225
L'infirmière devançait tous ses désirs.,Tafremlit tella tettezwir-d i kra yesεa d lebɣi.,Tafermlit tzewwir-as i lebɣi-s akk.,0.029486824119076216,0.6304347826086957
"Marie est née en Italie, elle est italienne.","Marie tlul di tmurt n Ṭṭelyan, d taṭalyant i tella.","Marie tlul di Talyant, d talyanit.",0.11147236544333826,0.40816326530612246
Ne perds pas ton temps avec des futilités.,Ur sruḥay ara lweqt-ik deg ayen ur nemεin.,Ur sḍayi ara lweqt-ik deg tinfuxt.,0.15557221826646012,0.4
Je te montrerai la bourgade.,Ad k-d-ssekneɣ taddart-nni.,Ad k-mleɣ taddart.,0.11362193664674995,0.391304347826087
Tom ne s'attendait pas à cette réponse.,Tom ur yella ara yenwa ad s-d-tas tririt am tin.,Tom ur yebni ara ɣef tririt-agi.,0.04905406857740215,0.4666666666666667
"Pour l'avoir entendu tant de fois, je peux maintenant réciter le poème par cœur.","Seg akken sliɣ-as acḥal d tikelt, zemreɣ tura ad s-d-εawdeɣ i usefru-nni seg uqerru kan.","Imi t-sliɣ acḥal n tikkal, tura zemreɣ ad d-iniɣ tamedyazt-nni s wul.",0.018760191497604554,0.5975609756097561
"Je ne suis pas un oiseau, mais j'aimerais en être un.","Mačči d afrux i lliɣ, maca ttmenniɣ lemmer ad iliɣ d yiwen seg-sen.","Mačči d agdid i lliɣ, lameɛna bɣiɣ ad iliɣ d agdid.",0.11432615019680055,0.46875
Il releva le joueur blessé.,Yesbedd-d amyurar ijerḥen.,Issekker-d amurar ijerḥen.,0.11362193664674995,0.3333333333333333
Ma maison est sur le côté ouest de la rue.,Axxam-iw atan ɣer tama umalu n wezrug.,Axxam-iw yezga-d deg tama n umalu n ubrid.,0.06985342056580097,0.3888888888888889
J'aime boire le café tout chaud.,Ḥemmleɣ ad sweɣ lqahwa akken teḥma.,Ḥemmleɣ ad sweɣ lqahwa d taḥmant.,0.5081327481546147,0.23529411764705882
Vous pouvez voir quelle différence quelques degrés font.,Tzemrem ad twalim amgirred i ttakent kra n tseddarin.,Tzemrem ad twalim d acu n umgared i d-ttawint kra n tsedwaṛin.,0.11094660471566163,0.28846153846153844
Je vous assure que oui.,Amen belli d ayen illan.,Ḍemneɣ-awen belli ih.,0.05833544737207805,0.782608695652174
N'importe qui peut commettre des erreurs.,Ulac win nɣelleḍ.,Yal yiwen yezmer ad ixdem tuccḍiwin.,0.0,1.75
Tu me plais beaucoup ou bien je t'aime tout simplement.,Wissen ma teεǧbeḍ-iyi aṭas neɣ ma ḥemmeleɣ-kem kan daya.,Teɛǧbeḍ-iyi aṭas neɣ ḥemmleɣ-k kan.,0.05650012604057985,0.41509433962264153
Elle ne viendra sûrement pas à temps.,Iban ur d-tettas ara di lweqt.,Ur d-tettas ara maḍi di lweqt.,0.25406637407730737,0.35714285714285715
Ils montrèrent la scène au ralenti.,Sseknen-d asayes s tugna ur nezrib.,Ssknen-d tughalin s ttawil.,0.04873039689743777,0.6060606060606061
Je me suis débrouillé pour réparer moi-même mon véhicule.,Ḍebbreɣ aqerru-w amek ara qeεεdeɣ nekk s yiman-iw kan akeṛṛus-iw.,Debbṛex i yiman-iw iwakken ad sggemex takarust-iw s yiman-iw.,0.04537922867531812,0.7377049180327869
Quand avez-vous commencé à étudier le latin ?,Melmi tebdiḍ teqqareḍ talatinit ?,Melmi i tebdam almad n tlatinit?,0.040824829046386304,0.3870967741935484
Vous ne devriez pas attendre d'aide de la part des autres.,Ur ilaq ara ad terjum timεiwna sɣur wiyaḍ.,Ur ilaq ara ad tṛajum tallalt sɣur wiyaḍ.,0.4111336169005197,0.21951219512195122
Merci de venir plus tôt la prochaine fois.,Ttxil-k εreḍ amek ara d-taseḍ zik cweyya ɣef akka tikelt i d-iteddun.,Tanemmirt imi ara d-tased zikk tikkelt i d-iteddun.,0.039428091187197575,0.4461538461538462
Je n'ai pas été tout à fait honnête avec toi.,Ur lḥiɣ ara mliḥ s ṣṣfa yid-k.,Ur lliɣ ara d uɣdim yid-ek s lekmal.,0.03655552228545124,0.7142857142857143
Le chat est blanc.,Amcic-nni d amellal.,Amcic d amellal.,0.24028114141347542,0.16666666666666666
Il se vante toujours.,Yettzuxxu dima.,Daymen ițzuxu.,0.0,0.9285714285714286
Une voiture chère est un symbole de statut social.,Tawaturt ɣlayen d azamul i uẓayer imetti.,Takerrust iɣlayen d azamul n waddad ametti.,0.06985342056580097,0.35
Je crois que je grossis de nouveau.,Ikad-iyi-d rennuɣ daɣen ttufayeɣ.,Ttwaliɣ zuxxeɣ daɣen.,0.0814136751754278,0.7
Elle lut la lettre et fut ainsi informée de son décès.,Teɣra tabrat-nni dɣa tedla s tmettant-is.,"Teqra tabṛat, s wakka i tesla s lmut-is.",0.02777619034011792,0.47368421052631576
Quelle heure est-il à votre montre ?,Acḥal ssaεa din ɣur-k ?,Acḥal d ssaɛa di tmacint-nwen?,0.05372849659117709,0.7
Disposez-vous d'un billet d'avion retour chez vous ?,Tisεiḍ itiki n tuɣlain di tmesriffegt ?,Tesɛam ttikit n uṭtiyar n tuɣalin s axxam-nwen?,0.02777619034011792,0.8108108108108109
Elle a un train de vie de princesse.,Tettidir yiwet n tudert ad s-tiniḍ d tageldunt.,Tesɛa tudert n tgelidt.,0.0351487760467425,0.6222222222222222
Elle boit de l'eau.,Tettess aman.,Tessew aman.,0.1495348781221221,0.3333333333333333
Des fenêtres ouvertes sont bonnes pour le refroidissement.,Ṭṭiqan yeldin llhan i usismeḍ.,Isfayluwen yeldin lhan i usemmeḍ.,0.06389431042462725,0.41379310344827586
Il a refusé de mentionner le projet.,Yugi ad d-yader asenfar-nni.,Yugi ad d-yebder asenfar.,0.16990442448471224,0.2
Es-tu libre le mercredi ?,Tesεiḍ lweqt ass n larebεa ?,Tlelliḍ ass n larebɛa?,0.13232169883599026,0.38461538461538464
Je pense que tu connais le nom de la copine de Tom.,Ikad-iyi-d tessneḍ isem n temdakelt n Tom.,Ɣileɣ tessneḍ isem n tmeddukkelt n Tom.,0.20556680845025987,0.28205128205128205
Nous faisons une promenade.,Aql-aɣ nettmerriḥ.,Nga tikli.,0.0,0.75
"Des poules et des lapins se trouvent dans la cour, au total nous pouvons compter quarante têtes et cent pattes. Combien de poules et de lapins se trouvent dans la cour ?","Deg ufrag llant tyuzaḍ d yewtal, s ujemmal nezmer ad d-neḥseb rebεin yexfawen d mya n tḍartin. Acḥal n tyuzaḍ d yewtal yellan deg ufrag ?","Llan tyaziḍin d yiwtal deg ufrag, s ljemla nezmer ad nḥaseb rbeɛin n yiqerray d meyya n yiḍarren. Achḥal n tyaziḍin d yiwtal i llan deg ufrag?",0.03040559696901294,0.4393939393939394
